created_at,text,coordinates,hashtags
2020-05-20 19:57:19,"Vaya! Por primera vez veo que @TvBandamax pone algo diferente a Banda, corridos, norteño, grupero etc #TrepaleAlaCumbia 👌🏼",,"[{'text': 'TrepaleAlaCumbia', 'indices': [102, 119]}]"
2020-05-20 19:57:20,"Felicidades! Un buen día, buen mes y buen año para HACERLO MEJOR! en Configuraciones Sistémicas Ivonne Solís https://t.co/Lez9osYu2Z","{'type': 'Point', 'coordinates': [-99.21700551, 19.43147289]}",[]
2020-05-20 19:57:20,@AriLopSil1 https://t.co/7NeKMz2Zp7,,[]
2020-05-20 19:57:21,"#JONASBROTHERSXV los Jonas quieren que le dé a la X del mapa pero no hay ninguna X en México, entonces qué onda ???… https://t.co/qYrtbd82Iy",,"[{'text': 'JONASBROTHERSXV', 'indices': [0, 16]}]"
2020-05-20 19:57:21,"Quit holding onto what God has asked you to let go of, so that you could actually get to where you’re supposed to b… https://t.co/nntwhB0h2L",,[]
2020-05-20 19:57:21,@VielkaTV Guapa vielka saludos 😍😍😘😘😘,,[]
2020-05-20 19:57:21,@OfficeDepotMex para que dan la opción de recoger los productos y entrega en auto y no atienden ya llevo dos días a… https://t.co/0XybaZBIUM,,[]
2020-05-20 19:57:24,@capricorn4T #AMLONoEstaSolo #ElTigreEnAsecho,,"[{'text': 'AMLONoEstaSolo', 'indices': [13, 28]}, {'text': 'ElTigreEnAsecho', 'indices': [29, 45]}]"
2020-05-20 19:57:24,Siempre he simpatizado con Carmen y su equipo por hacernos ver cloacas como la Casa Blanca. Hoy los mequetrefes que… https://t.co/gO26fpQgK8,,[]
2020-05-20 19:57:25,@Richard42915433 @LandM_Marius I was just wondering how the  taking of medication that has been shown to NOT be com… https://t.co/MIhK1kMHft,,[]
2020-05-20 19:57:25,"सहकुटुंब बोलवले नाही म्हणून...

मुख्यमंत्री राज्यपालांच्या भेटीला गेले नाहीत?",,[]
2020-05-20 19:57:26,"#LavamanosPorTuSalud
El #Soapama es responsable de garantizar el suministro de agua potable, en los 25 #lavamanos🤲🏻… https://t.co/RRteooOm96",,"[{'text': 'LavamanosPorTuSalud', 'indices': [0, 20]}, {'text': 'Soapama', 'indices': [24, 32]}, {'text': 'lavamanos', 'indices': [103, 113]}]"
2020-05-20 19:57:27,@hildafonsecas Peto pocas tienen oportunidad,,[]
2020-05-20 19:57:28,"@fmartinmoreno Primero peinate pendejo, mentalmente estás jodido, escribes estupideces y te sientes escritor, eres… https://t.co/PxO2FesMYu",,[]
2020-05-20 19:57:28,"@SamsClubMexico hola, quiero hacer una devolución y nadie me contesta en su Whatsapp ni en samsenlinea@wal-mart.com",,[]
2020-05-20 19:57:29,Buenas tardes q rico mmm,,[]
2020-05-20 19:57:31,@peliasbm Jajajajaja 🤣,,[]
2020-05-20 19:57:31,Nada más padrino en el mundo que #LuisMiguel https://t.co/biLbxbulOq,,"[{'text': 'LuisMiguel', 'indices': [33, 44]}]"
2020-05-20 19:57:31,"Buenas tardes 
Alguien puede decirme si el gobierno está enviando este mensaje de whatsapp y si es verdad o mentira… https://t.co/ax6b52Cgdz",,[]
2020-05-20 19:57:32,Acompáñanos este viernes a tomar café y analizar la imagen pública de @BeatrizGMuller. https://t.co/CNITGMoXMm,,[]
2020-05-20 19:57:33,@marcrol95 @ninaxolotl me lo rolo hahah,,[]
2020-05-20 19:57:34,@Jalehh_ontumblr @wootar519 What I didn’t know so many!!! Now I’m hungry,,[]
2020-05-20 19:57:36,"@alvaro_delgado @SanjuanaNotimex Desde hoy dejare de ver contenidos en la octava, no hay duda de que son lo mismo, chayoteros...",,[]
2020-05-20 19:57:37,Aparte de impresionante no habría terraplanistas...,,[]
2020-05-20 19:57:38,I feel proud of me. 🥰,,[]
2020-05-20 19:57:39,@joaniethereal_ Don’t wish death upon my baby!! https://t.co/fBknMAxnHJ,,[]
2020-05-20 19:57:40,😞😞😞😞 https://t.co/ZM4rjOSqFH,,[]
2020-05-20 19:57:41,La ventanita del amor ♥️💃🏼🕺🏻🎼🎧 falta menos #dj #dance #music #partydj en Rancho El Mesón https://t.co/qP3bE2rOH6,"{'type': 'Point', 'coordinates': [-99.58572366, 19.18638942]}","[{'text': 'dj', 'indices': [43, 46]}, {'text': 'dance', 'indices': [47, 53]}, {'text': 'music', 'indices': [54, 60]}, {'text': 'partydj', 'indices': [61, 69]}]"
2020-05-20 19:57:41,No me interesa que quieran la desnudez de mi cuerpo si no ven la de mi alma.,,[]
2020-05-20 19:57:42,@DanielC40779690 ¿te pusiste el saco verdad? Lee un poco más basiquillo,,[]
2020-05-20 19:57:42,#EnVivo me encuentro presente en el @senadomexicano para la sesión a distancia cómo Secretaria de la… https://t.co/Jp8TxQtSE6,,"[{'text': 'EnVivo', 'indices': [0, 7]}]"
2020-05-20 19:57:43,Que emoción en verdad anhelo ser mi próxima sugar mommy 🥰,,[]
2020-05-20 19:57:45,"Esta genial esto, no cabe duda que lo días de aislamiento pueden provocar que la creatividad emerja...",,[]
2020-05-20 19:57:45,🥺 https://t.co/Ldv2iTaIxQ,,[]
2020-05-20 19:57:46,Psst. Hemos vuelto. Y hoy a partir de las 6pm contamos con entrega a domicilio dentro de Santa Maria la Ribera. Esc… https://t.co/ooyqPaK2VD,,[]
2020-05-20 19:57:47,I get two hunnuh a a cassion.,,[]
2020-05-20 19:57:47,"@A_MontielR Buenas tardes gusto en saludarle y disculpe mi insistencia, usted me indicó por inbox que se comunicarí… https://t.co/2V3svejzXW",,[]
2020-05-20 19:57:48,https://t.co/F1IJyUNGGU @lopezdoriga  @SEGOB_mx @lopezobrador_  está circulando esto en whats,,[]
2020-05-20 19:57:48,"#Puebla l Con cada minuto que pasa, miles de señales de ayuda se activan para convocar al llamado del… https://t.co/iFbe432GS5",,"[{'text': 'Puebla', 'indices': [0, 7]}]"
2020-05-20 19:57:51,@Nancy_Boo_ @Luke_MRT @sinfanatismo @lanegradeoroofi @SHALDARIN @a1fred05 @DePataDePerro1 @amandotap @laphutona… https://t.co/xkadtLB2Zt,,[]
2020-05-20 19:57:51,👌🏻👌🏻😎,,[]
2020-05-20 19:57:51,"Se hacen trabajos de carpintería
#cerditos🐷 
#seclavar en Querétaro Centro, Santiago de Querétaro https://t.co/0CjPjVjkPq","{'type': 'Point', 'coordinates': [-100.39446931, 20.59184477]}","[{'text': 'cerditos', 'indices': [33, 42]}, {'text': 'seclavar', 'indices': [45, 54]}]"
2020-05-20 19:57:56,Thank you!!!,,[]
2020-05-20 19:57:56,Dear @PacSun I have nowhere else to go please open,,[]
2020-05-20 19:57:57,#Enterate Llevamos a cabo reunión de trabajo con integrantes del CDE #SMIOaxaca con rumbo al #1DeJulio… https://t.co/s12Y4mVpdy,,"[{'text': 'Enterate', 'indices': [0, 9]}, {'text': 'SMIOaxaca', 'indices': [69, 79]}, {'text': '1DeJulio', 'indices': [93, 102]}]"
2020-05-20 19:58:00,"@TheLimoGuyy Thanks! Stupid question, what is FBA?",,[]
2020-05-20 19:58:02,@gerod13 @LomiiChacon Eres el mejor 😍😍 el  más emprendedor y exitoso🥰,,[]
2020-05-20 19:58:02,https://t.co/8UzxwooRQn,,[]
2020-05-20 19:58:03,"Lo que me perdí ayer @LupitaBailon
🤣😂🤣😂☺️🤣☺️🤣

 https://t.co/6TxDQGnF7I",,[]
