created_at,text,coordinates,hashtags
2020-05-24 07:08:56,#LopezDictadorComunista #FRENAAA #MorenaCuevaDeLadrones,,"[{'text': 'LopezDictadorComunista', 'indices': [0, 23]}, {'text': 'FRENAAA', 'indices': [24, 32]}, {'text': 'MorenaCuevaDeLadrones', 'indices': [33, 55]}]"
2020-05-24 07:08:59,@IndigoyAzul Gracias rey.,,[]
2020-05-24 07:08:59,@Cherrigan @LenaGamr Ayñ. A mi me pasa que me cuesta MIL relacionarme con los güeyes. Me ha tocado que pelan el cob… https://t.co/P9tK8eBZRr,,[]
2020-05-24 07:09:01,@luis_eduardo007 @SrHijoDePerra ☹️,,[]
2020-05-24 07:09:03,Pinche cuarentena me está poniendo más idiota de lo que ya estaba ptm,,[]
2020-05-24 07:09:06,@raquejen23 A sus órdenes cuando gusten,,[]
2020-05-24 07:09:10,"Chairos.... Me la pelan, síganme reportando.... https://t.co/KvKBdSUevE",,[]
2020-05-24 07:09:11,Saludos bocas secas.,,[]
2020-05-24 07:09:12,#Dijo,,"[{'text': 'Dijo', 'indices': [0, 5]}]"
2020-05-24 07:09:14,@Janelukee I’ll cry with you,,[]
2020-05-24 07:09:18,https://t.co/dscMckPXJu,"{'type': 'Point', 'coordinates': [-103.4001833, 20.6391629]}",[]
2020-05-24 07:09:19,#MAGA2020 https://t.co/3Bk9kCrhVj,,"[{'text': 'MAGA2020', 'indices': [0, 9]}]"
2020-05-24 07:09:21,Literal siento que el día que vuelva a ver a mis amigos voy a llorar.,,[]
2020-05-24 07:09:21,Ay no! Que flojera 🙄,,[]
2020-05-24 07:09:24,Eduardo Verastegui es mi crush  🥰❤😜,,[]
2020-05-24 07:09:24,"No se como fue, no se hasta cuando, solo se que me haces muy feliz 🖤 #myking en Boulevard Manuel Avila Camacho https://t.co/P0TNMHwUu3","{'type': 'Point', 'coordinates': [-96.12097388, 19.17510014]}","[{'text': 'myking', 'indices': [69, 76]}]"
2020-05-24 07:09:24,"Con el decreto sobre la industria automotriz el @POE_Puebla estrenó su cuenta en Twitter.

Se había tardado, pero q… https://t.co/FoPdzRms0o",,[]
2020-05-24 07:09:26,@Luiswar84 Gracias 😘😘 y amén.,,[]
2020-05-24 07:09:26,@luis_gj @z7marie Ya se supo que esta modelo forma parte de la fracasada campaña que @abrahamendieta intentó armar… https://t.co/55Az0ULS2b,,[]
2020-05-24 07:09:27,@PAREJAENAMORAD9 Mmmmm. Hermosa,,[]
2020-05-24 07:09:28,"I can hold a conversation very well ...so if I’m not, just know it’s on purpose 🤣",,[]
2020-05-24 07:09:29,@DocVercetti @Rexosaurio me toco en pedia a un adolescente que hacia estatus de esos super crónicos y nadie le enco… https://t.co/yrxrxuwdgq,,[]
2020-05-24 07:09:31,"@marbbec Yo soy Delfines de Mazatlán, espero y se haga oficial",,[]
2020-05-24 07:09:32,Alguien que realmente te quiere no te quisiera ver suplicandole mientras lloras que responda tus preguntas,,[]
2020-05-24 07:09:33,Gracias por la aclaración. Sabemos que la #PrensaSicaria inventa de forma miserable. 💘,,"[{'text': 'PrensaSicaria', 'indices': [42, 56]}]"
2020-05-24 07:09:33,2:10 AM de bajón,,[]
2020-05-24 07:09:35,#LopezDictadorComunista #FRENAAA #MorenaCuevaDeLadrones,,"[{'text': 'LopezDictadorComunista', 'indices': [0, 23]}, {'text': 'FRENAAA', 'indices': [24, 32]}, {'text': 'MorenaCuevaDeLadrones', 'indices': [33, 55]}]"
2020-05-24 07:09:36,Si creyera que los cuerpos celestes a miles de kilómetros de distancia compuestos de metano y gases que existen mil… https://t.co/f4i8EgXWXW,,[]
2020-05-24 07:09:39,"@ArturoErdely Me gusto, tu planteamiento y tu info de perfil, te sigo 👍🏼😷",,[]
2020-05-24 07:09:41,Escuchando a @jaguaresmex con segun yo sus dos rolas ligadas más chingonas #Parpadea / #Derritete,,"[{'text': 'Parpadea', 'indices': [75, 84]}, {'text': 'Derritete', 'indices': [87, 97]}]"
2020-05-24 07:09:43,"@JAIMESBOND1 @ElchamoAmlove @Pardaillan5 @Haydewendy Si wey si, eso ya lo sé, ya te dije que el Pri y los medios tr… https://t.co/h7QEngz3eU",,[]
2020-05-24 07:09:45,"Los catrines le ofrecen la comodidad, su cariño le quieren comprar 🎶",,[]
2020-05-24 07:09:48,@HernanGomezB @LOVREGA @jvolpi @carlosalazraki Alazraki es un miserable. Juzga a Florence como si él fuera la autoridad. Es un asco.,,[]
2020-05-24 07:09:54,#setusecreto xD,,"[{'text': 'setusecreto', 'indices': [0, 12]}]"
2020-05-24 07:09:56,@kbrongdl40 @GroseroPatan Espero estar en esa lista 😢 ¿Ya te enseño las nalgas?,,[]
2020-05-24 07:10:02,"Acaban de sumarse a las tendencias de México:
 - #MeVoltearonElAno
 - First Insta
 - #pptynelis

Es tendencia Sorry… https://t.co/Qi03GarSK1","{'type': 'Point', 'coordinates': [-99.1913432, 19.4156206]}","[{'text': 'MeVoltearonElAno', 'indices': [49, 66]}, {'text': 'pptynelis', 'indices': [85, 95]}]"
2020-05-24 07:10:03,¿Qué tan poco respeto le tienes a tu relación para seguir buscando a tu ex y prometerle amor eterno a tu novia?,,[]
2020-05-24 07:10:04,https://t.co/rM0Lno3O4D,,[]
2020-05-24 07:10:08,@ghdskldsysgh Tu cintura 👌,,[]
2020-05-24 07:10:08,Diputados del PAN rechazan transparentar gastos por Covid-19 – El gato político News https://t.co/749v7f4ulm RATAS DEJARAN DE SER !!!,,[]
2020-05-24 07:10:09,@alexlucasm_ Yi qiiiri ir i mis clisis cin sibli di liz sili qui ni di di quiiri sir jidi i sith.,,[]
2020-05-24 07:10:09,Buenas noches!!! RT si entras conmigo a la regadera! 🤤✨ https://t.co/7r73i9YVII,,[]
2020-05-24 07:10:10,"Traigo un hambron, pero si bajo a comer, mis papás se emputaran",,[]
2020-05-24 07:10:10,Y aquí seguimos escuchando #ComoTeExtrañoMiAmor tus incondicionales @pedro_fer @ClubDeCorazon https://t.co/I3QoNhwJKu,,"[{'text': 'ComoTeExtrañoMiAmor', 'indices': [27, 47]}]"
2020-05-24 07:10:10,@alesitaqg TWINS O QUE https://t.co/gqaqnwkEd6,,[]
2020-05-24 07:10:15,@marielygpr No digas plis,,[]
2020-05-24 07:10:16,https://t.co/nmO9oIVqQE 💞✨ https://t.co/NXTIuFfcR1,,[]
2020-05-24 07:10:19,@ngelRAma Deja lo rico que se ve esta rico y dura mucho,,[]
2020-05-24 07:10:20,"Te odio,  te tengo a unas cuantas calles y quisiera que estuvieras aquí y tener en una mano mi cuba y en la otra  tú manita.",,[]
2020-05-24 07:10:20,I’ve already watched avatar like 4 times so imma just skip to the part where they meet toph,,[]
2020-05-24 07:10:20,#FRENAAA #LopezDestruyendoMexico #AMLODimiteYA #LopezDictadorComunista,,"[{'text': 'FRENAAA', 'indices': [0, 8]}, {'text': 'LopezDestruyendoMexico', 'indices': [9, 32]}, {'text': 'AMLODimiteYA', 'indices': [33, 46]}, {'text': 'LopezDictadorComunista', 'indices': [47, 70]}]"
2020-05-24 07:10:22,@Luka126 Gracias viri,,[]
2020-05-24 07:10:24,😝😝😝 https://t.co/6cxMkvpkJO,,[]
2020-05-24 07:10:25,@carlosmbosch4 https://t.co/5VP9oojDZp,,[]
2020-05-24 07:10:30,"chalezmi crush volvió con su ex, y eso que según yo me gustaba xd",,[]
2020-05-24 07:10:39,Ver a @slobotzky_ pagando $15k para que se rape Cocom me recordó alguna peda con la que amanecí con los huevos en l… https://t.co/1LYXr7y4Us,,[]
2020-05-24 07:10:43,@erikaglz_13 Y así será.,,[]
2020-05-24 07:10:43,Summer de Calvin Harris,,[]
2020-05-24 07:10:46,Si yo te contará. 🔥🎶,,[]
2020-05-24 07:10:47,Hay pura fea en mi Grindr :(,,[]
2020-05-24 07:10:54,Otro día sin cenar tacos Charly :(,,[]
2020-05-24 07:11:02,Que buenas rolitas descargue,,[]
2020-05-24 07:11:02,❤❤❤❤❤❤,,[]
2020-05-24 07:11:04,https://t.co/dXxb8OXCWa,,[]
2020-05-24 07:11:07,"@ricardomedijo Me arrepiento de no comprar  el boleto , pero acabo de ver tus historias de insta y ver que te quita… https://t.co/DLOEFvIqGX",,[]
2020-05-24 07:11:08,Es una pena que tengan que poner el modo emotes porque la gente no sabe comportarse,,[]
2020-05-24 07:11:08,#MorenaCuevaDeLadrones #FRENAAA #LopezDictadorComunista,,"[{'text': 'MorenaCuevaDeLadrones', 'indices': [0, 22]}, {'text': 'FRENAAA', 'indices': [23, 31]}, {'text': 'LopezDictadorComunista', 'indices': [32, 55]}]"
2020-05-24 07:11:10,Me encanta el sticker de Ayudante de Santa,,[]
2020-05-24 07:11:11,"Appreciate it boss! Once a fan, always a fan! 💪🏾",,[]
2020-05-24 07:11:15,"Si los empresarios están poniendo mucho varo a ""cualquier equipo"" @TolucaFC debería irse a Sinaloa, igual la ciudad… https://t.co/lXYMeFLhKX",,[]
2020-05-24 07:11:23,"@SSC_CDMX @C5_CDMX  balazos al aire, sobre José Arrese, tepalcates, iztapalapa",,[]
2020-05-24 07:11:27,I miss my room &amp; bed I can’t wait to go home tomorrow I need silence!,,[]
2020-05-24 07:11:31,"@alexlucasm_ MIRA LUCAS, 2 AM, Y ME PROVOCAS PESADILLAS. https://t.co/Pc8Wo8nI0c",,[]
2020-05-24 07:11:33,@kelevra_jos @leonel70 @alonesantanagar @GeorgeLb66 @d2_bermudez @arerey1972 @maskarita4 @smokinghot1974 @fezcarmx1… https://t.co/bwtJDNPf0q,,[]
2020-05-24 07:11:34,@pedro_fer yo quiero saber cuando tendremos un concierto desde tu casa🙂,,[]
2020-05-24 07:11:34,@ngelRAma -no por q le pega su novio,,[]
2020-05-24 07:11:35,"@marisabelfelice @RafaelFuenmayor No, mientras no haya cambio de gobierno y como consecuencia las sanciones económi… https://t.co/5YTaj0xcnX",,[]
2020-05-24 07:11:37,"@ItsPhilRealToMe Don't lose hope, let's all hope for the best!! We will see you there 🤗❤",,[]
2020-05-24 07:11:39,@DerekSheen @SpayLisa Tough tittie,,[]
2020-05-24 07:11:41,This new Jacob Latimore 🔥🔥,,[]
2020-05-24 07:11:42,"@JAIMESBOND1 @ElchamoAmlove @Pardaillan5 @Haydewendy Bueno para que sepas, hoy tenemos un gobierno que le pide cope… https://t.co/bkIMQBix7K",,[]
2020-05-24 07:11:42,"@_VicenteSerrano @Reforma @lopezobrador_ No hay que pelarlos, que se queden solos con sus fake news",,[]
2020-05-24 07:11:43,why tf am I wakin up at 3am and prolly won’t go back to sleep 🥺🙄,,[]
2020-05-24 07:11:45,Ocupo playa con mis amigos y friki,,[]
2020-05-24 07:11:55,https://t.co/diSTnlZQjp,,[]
2020-05-24 07:11:56,"@roberto_snts @emmanuelcuellar @abrahamendieta @owornat A quien le falta info y le sobra mala leche es a tí
Los apo… https://t.co/PG2NEiA9dN",,[]
2020-05-24 07:11:59,#BuenosDias !!!,,"[{'text': 'BuenosDias', 'indices': [0, 11]}]"
2020-05-24 07:12:01,"Quiero un chocolate🍫, ahorita me vale verga si estoy gorda",,[]
2020-05-24 07:12:03,Jajajajaja este hijo de su puta madre.,,[]
2020-05-24 07:12:03,Quien carajos va a coger ahí ? Idiotos   No sexualizemos todo mi gente...,,[]
2020-05-24 07:12:07,@cumeaterxxx Ya me chivie 🙈😊,,[]
2020-05-24 07:12:10,@kelevra_jos @alonesantanagar @TULENHOGONZO @ChicasSexys22 @GeorgeLb66 @d2_bermudez @arerey1972 @Pillus_75… https://t.co/eWHwJzs2vo,,[]
2020-05-24 07:12:11,"Yo no soy de provincia. Soy de Monterrey, ok?",,[]
2020-05-24 07:12:12,"""... Ni al 50% de ellos..."" 😪💔",,[]
2020-05-24 07:12:13,"I'm at Col. Tamaulipas in Tampico, Tamaulipas https://t.co/RKVFj8xUzK https://t.co/fFzKv3Smu9","{'type': 'Point', 'coordinates': [-97.84474503, 22.22226122]}",[]
2020-05-24 07:12:14,Hoy no tengo nada de sueño.,,[]
2020-05-24 07:12:15,@Higadodepato @Cherrigan @LenaGamr De ahí el Casi.,,[]
2020-05-24 07:12:19,Ciertamente,,[]
2020-05-24 07:12:24,"Los clientes pensando que el presupuesto es eterno. 
""Ponme una campaña para esto."" 
""Ay también para esto""
""Ahora… https://t.co/AM0LLujkdG",,[]
2020-05-24 07:12:28,Lo único que me caga de pistear con estas viejas es empiecen a cantar a sus pinches Jenny Rivera y mamadas 🤬,,[]
2020-05-24 07:12:32,@mgao71 X2,,[]
2020-05-24 07:12:33,@AbrahamCeliz Es la ciénaga de nuestra Señora?,,[]
2020-05-24 07:12:35,Can the zancudos fucking nottttt,,[]
2020-05-24 07:12:36,"@LenaGamr @Cherrigan ESO PASÓOOOOO???

No mamar pinche gente culera",,[]
2020-05-24 07:12:41,Será buen momento para prepararme un licuado?,,[]
2020-05-24 07:12:42,@luis_gj Oye @gibranrr a esta modelo también la encontraste en el Guayabo???,,[]
2020-05-24 07:12:43,"@cumeaterxxx Si, el amor de mi vida 🥰",,[]
2020-05-24 07:12:43,"I'm at Arteli Mas in Tampico, TAMAULIPAS https://t.co/KMqP40zECy https://t.co/teZlSYmOkI","{'type': 'Point', 'coordinates': [-97.847141, 22.25447857]}",[]
2020-05-24 07:12:49,Que onda con lo feliz que me hace mi chico.,,[]
2020-05-24 07:12:51,@kelevra_jos @smokinghot1974 @alonesantanagar @TalachasMZ @leonel70 @GeorgeLb66 @d2_bermudez @arerey1972… https://t.co/mhxGI1ezxB,,[]
2020-05-24 07:12:51,"@HectorXkamylla Parece historia de ""son como niños"" 😂",,[]
2020-05-24 07:12:53,"@RBorealis Irresponsable, mentirosa,  farsante, digno ejemplar solovino del #kks y la 4Tª",,"[{'text': 'kks', 'indices': [76, 80]}]"
2020-05-24 07:12:53,"Que p!nch balacera se acaba de escuchar hace rato afuera de mi casa (ni me quiero asomar) 😥
#QuedateEnCasa",,"[{'text': 'QuedateEnCasa', 'indices': [92, 106]}]"
2020-05-24 07:12:59,Necesito ese bralette,,[]
2020-05-24 07:13:01,¿Será normal decirle al vato que me gusta que lo quiero para padre de mis hijos?,,[]
2020-05-24 07:13:01,"Estoy impactadaaaaaa, 9 capítulos esperando a que Judy le confesara a Jen que ella mató a su esposo y por fin está… https://t.co/WQjPj5YfnY",,[]
2020-05-24 07:13:02,"No me sonrojo si te digo que te quiero
y que me dejes o te deje,
eso ya no me da miedo...",,[]
2020-05-24 07:13:05,@todostussecretos 🥴,,[]
2020-05-24 07:13:06,https://t.co/n24qLbV6do,,[]
2020-05-24 07:13:06,"@JAIMESBOND1 @ElchamoAmlove @Pardaillan5 @Haydewendy Piensa lo que quieras, me da igual, soy priista y si no quiere… https://t.co/IXBTFehQxA",,[]
2020-05-24 07:13:15,@adsk4 @EmScott9822,,[]
2020-05-24 07:13:20,"The best thing about the worst time in your life is that you get to see the true colors of everyone 🥀🕊

-
#beauty… https://t.co/mWhrEtO6RQ","{'type': 'Point', 'coordinates': [-105.25473737, 20.66546742]}","[{'text': 'beauty', 'indices': [106, 113]}]"
2020-05-24 07:13:21,"I'm at Tres Arcos in Tampico, Tamaulipas, Tamaulipas https://t.co/1oK9cfE7P0 https://t.co/dqRnwZaLOW","{'type': 'Point', 'coordinates': [-97.87390462, 22.26277097]}",[]
2020-05-24 07:13:21,"Estamos super cansados, pero en serio que todo sacrificio vale mucho la pena.🥰",,[]
2020-05-24 07:13:21,Sorprende a tu ser amado en estos difíciles momentos ...  #COVID19mx #pandemia  síguenos en #instagram @meraki_even… https://t.co/o59F1KCii4,,"[{'text': 'COVID19mx', 'indices': [58, 68]}, {'text': 'pandemia', 'indices': [69, 78]}, {'text': 'instagram', 'indices': [92, 102]}]"
2020-05-24 07:13:24,"Ya me aburrí pero tengo que mandar esta tonta tarea antes de dormir. 
No me pienso despertar temprano.",,[]
2020-05-24 07:13:25,Porque les gusta exhibirse así?🤣,,[]
2020-05-24 07:13:26,Quien te quiere te busca; quién te ama lo demuestra y a quien no le interesas simplemente pone pretextos.,,[]
2020-05-24 07:13:28,"@lausantillanj @SoyIsraman @LuisaAlcalde El tema es muy complicado, no hay empatía, prevalece el relativismo en las… https://t.co/Pv55aWHFwB",,[]
2020-05-24 07:13:29,@darealnique_ Betv 5$?,,[]
2020-05-24 07:13:31,Siempre tuve malos gustos pero no malos ratos,,[]
2020-05-24 07:13:32,"@_monsenarvaez Chiiiii, porfi:( lo necesito me estoy muriendaaaaa",,[]
2020-05-24 07:13:38,@bbykamz Bet 5$?,,[]
2020-05-24 07:13:39,🔚,,[]
2020-05-24 07:13:43,"Sentimental yet fiercely loyal.
SI SOY 😍 https://t.co/v5LFqfm8xO",,[]
2020-05-24 07:13:43,@whymeeka Bet 5$?,,[]
2020-05-24 07:13:43,Pervert pop song.,,[]
2020-05-24 07:13:44,"I'm at Arteli Más in Tampico, Tamaulipas https://t.co/CUptxuhfDH https://t.co/oTJi0HNXvo","{'type': 'Point', 'coordinates': [-97.87629514, 22.25748312]}",[]
2020-05-24 07:13:44,@q_valenciaa JAJAJAJAJAJA se mamo,,[]
2020-05-24 07:13:45,Estaba revisando la bolsa de trabajo y muchos de los empleos aunque no pidan experiencia piden que tengas 24 o más… https://t.co/Hodo85IaS6,,[]
2020-05-24 07:13:46,"Siempre listos, siempre ahí 😜",,[]
2020-05-24 07:13:46,https://t.co/MiOtdSXqEE,,[]
2020-05-24 07:13:48,@Naattmariee22 Bet 5$?,,[]
2020-05-24 07:13:50,اقل حاجة يستهلوا اكتر من كدة,,[]
2020-05-24 07:13:50,@KHiveQueenBee Yanno... we need to think about some new ordinances. Nobody leaves the trailer park after 1 pm.  Nope... make that not ever.,,[]
2020-05-24 07:13:52,@genteconvos 14,,[]
2020-05-24 07:13:53,@LenaGamr @Cherrigan Posoiga estabas arrancando y no hay nada más bonito que dar una mano donde se pueda para los p… https://t.co/gq1lBFdREJ,,[]
2020-05-24 07:13:57,De saber que me iba a desvelar a lo pendejo me pongo a hacer mis apuntes de sueldos y Salarios. 😞😞,,[]
2020-05-24 07:13:58,https://t.co/8QdzY292Yp,,[]
2020-05-24 07:14:01,Porque esos carroñeros  @guruchuirer  NO SON PERIODISTAS!!,,[]
2020-05-24 07:14:03,@HOlmedo_M @Yisus02_CR @Alexl2002l Que mamadas dices hugo,,[]
2020-05-24 07:14:03,"🙂
https://t.co/eTMj2AlxrK",,[]
2020-05-24 07:14:04,Le agradezco a Dios por todo lo bueno y malo en mi vida...de una u otra manera siempre me deja una enseñanza.🙏,,[]
2020-05-24 07:14:05,"I'm at @ChedrauiOficial in Tampico, TAMPS https://t.co/Q1w3HE8JyX https://t.co/EdAG2guPxj","{'type': 'Point', 'coordinates': [-97.87279775, 22.26151794]}",[]
2020-05-24 07:14:06,@CarlosPalacci Amiga mia...,,[]
2020-05-24 07:14:08,Pero si ya ando bien ¿como estás Javier? aquí todo al 100,,[]
2020-05-24 07:14:08,Tu tienes el tuyo,,[]
2020-05-24 07:14:10,Llevo toda una vida intentando conocerme...,,[]
2020-05-24 07:14:11,Hay algo mejor que esto? #cuarentena  #foodlover  #Disney https://t.co/tEGb7p0Vj2,,"[{'text': 'cuarentena', 'indices': [25, 36]}, {'text': 'foodlover', 'indices': [38, 48]}, {'text': 'Disney', 'indices': [50, 57]}]"
2020-05-24 07:14:12,@LujnMario @henchir @FelipeCalderon Si tan solo supieran cuántas Pedas organizo con Mariachi de a Grapa.....,,[]
2020-05-24 07:14:13,hora perfecta psra escuchar toda remix 8d,,[]
2020-05-24 07:14:13,"@dobbyoswaldo @Jackcosio Gracias amigo por escucharnos.. en la semana estará,  por lo pronto mañana un avance 🤗",,[]
2020-05-24 07:14:15,@superN0E_ @ngelRAma de es esto se q esta peque,,[]
2020-05-24 07:14:15,La primera vez siempre está llena de magia. Sobre todo el primer trago de cada cerveza.,,[]
2020-05-24 07:14:17,Ha sido como teclear un par de respuestas y luego pasear por casa para despejar la mente.,,[]
2020-05-24 07:14:17,¿Sus amigos también se enfadan de que sean ese amigo depresivo o sólo los míos?,,[]
2020-05-24 07:14:21,@bitchy_sushi I have ideas and might like to get back to you on this.,,[]
2020-05-24 07:14:27,"I'm at Arteli Mas in Tampico, TAMAULIPAS https://t.co/LbYezwieCU https://t.co/YfEJI9BmKe","{'type': 'Point', 'coordinates': [-97.847141, 22.25447857]}",[]
2020-05-24 07:14:30,"@JAIMESBOND1 @ElchamoAmlove @Pardaillan5 @Haydewendy A ver wey, yo soy 132 era un movimiento y había de muchas corr… https://t.co/5wtSotGoXI",,[]
2020-05-24 07:14:31,"La verdad yo si estoy bien pinche emperrada por el final que le dieron a este caso, me urge ver la serieeeeee",,[]
2020-05-24 07:14:33,@FelipeCalderon Asesino asesino asesino,,[]
2020-05-24 07:14:35,@ItsPhilRealToMe 😂😂🤞🏼🤞🏼,,[]
2020-05-24 07:14:36,@selenejt Trabajando,,[]
2020-05-24 07:14:39,Compré ese paquete día uno y no me arrepiento #Cytus2 https://t.co/qk7NHx2VZw,,"[{'text': 'Cytus2', 'indices': [46, 53]}]"
2020-05-24 07:14:40,Ha la hipocresía,,[]
2020-05-24 07:14:42,"Son las 2 am. Mi perro no dejaba de ladrar so, tuve que acariciarlo, dormirlo y llevarlo a su cama. Hace eso cada q… https://t.co/VUOREfa606",,[]
2020-05-24 07:14:48,@DevourMitchell Sleep,,[]
2020-05-24 07:14:48,@GoodBetterBetz Your Dad was one of a kind♥️,,[]
2020-05-24 07:14:52,"I'm at Tres Arcos in Tampico, Tamaulipas, Tamaulipas https://t.co/SRvUD1t6zZ https://t.co/T7lwBDYnCv","{'type': 'Point', 'coordinates': [-97.87390462, 22.26277097]}",[]
2020-05-24 07:14:54,Ese amigo soy yo.,,[]
2020-05-24 07:14:55,House parties &gt; The Bar,,[]
2020-05-24 07:14:56,"@pedro_fer ¿Cuando me vuelves a cantar ""una rosa para ti""? #ComoTeExtrañoMiAmor",,"[{'text': 'ComoTeExtrañoMiAmor', 'indices': [59, 79]}]"
2020-05-24 07:14:59,@belem_patsy Yo,,[]
2020-05-24 07:15:01,Sorprende a tu ser amado en estos difíciles momentos ...  #COVID19mx #pandemia  síguenos en #instagram @meraki_even… https://t.co/CBGlu2bVDN,,"[{'text': 'COVID19mx', 'indices': [58, 68]}, {'text': 'pandemia', 'indices': [69, 78]}, {'text': 'instagram', 'indices': [92, 102]}]"
2020-05-24 07:15:01,#MorenaCuevaDeLadrones #FRENAAA #FueraLopezYaBasta #LopezDictadorComunista,,"[{'text': 'MorenaCuevaDeLadrones', 'indices': [0, 22]}, {'text': 'FRENAAA', 'indices': [23, 31]}, {'text': 'FueraLopezYaBasta', 'indices': [32, 50]}, {'text': 'LopezDictadorComunista', 'indices': [51, 74]}]"
2020-05-24 07:15:01,De puro desinterés en tus opiniones  cara pepino.,,[]
2020-05-24 07:15:02,Nunca nadie está muy ocupado todo el tiempo... Solo depende en que nivel de prioridad estás.,,[]
2020-05-24 07:15:03,Solo que siga apokinando Silvano aún que no nos guste que los gobiernos se metan de otra manera no veo como.,,[]
2020-05-24 07:15:05,@CS2SA @proimpact904 All of them Coach.,,[]
