created_at,text,coordinates,hashtags
2020-05-23 23:54:25,@Alc_Iztapalapa reportando árbol caído en la calle 63 y Av 6 santa cruz meyehualco https://t.co/7lwVfAESgo,,[]
2020-05-23 23:54:29,"La verdadera ignorancia no es la ausencia de conocimientos, si no el hecho de rehusarse a adquirirlos.

Karl Popper.",,[]
2020-05-23 23:54:30,!!!,,[]
2020-05-23 23:54:32,"@Deedotwill @RickRoss Damn that's wild af
As soon as that intro started I knew it was gonna be hard af",,[]
2020-05-23 23:54:33,@Almaeeg Si ajá!!! 😂😂😂,,[]
2020-05-23 23:54:34,how is paris?... is it burning?,,[]
2020-05-23 23:54:35,Please someone want him,,[]
2020-05-23 23:54:39,#Guadalajara🌴🌆🌇🌳🌵🇲🇽❤️ Hace 3 meses antes de esta famosa y espantosa #Pandemia19_20_👹 #SanBosco en Zapopan Jalisco.g… https://t.co/MduJLSlA7e,"{'type': 'Point', 'coordinates': [-103.44674182, 20.66103617]}","[{'text': 'Guadalajara', 'indices': [0, 12]}, {'text': 'Pandemia19_20_', 'indices': [68, 83]}, {'text': 'SanBosco', 'indices': [85, 94]}]"
2020-05-23 23:54:39,Respeta a tú presidente o formen su partido político nuevo antipeje y tumbarlo haber que tan efectivos son y 2021-2… https://t.co/ZUJKqZtonC,,[]
2020-05-23 23:54:41,Lol this guy,,[]
2020-05-23 23:54:41,"Fandango’s idea of a great, inspirational film is neither great nor inspirational. Defend yourself, @FandangoNOW https://t.co/paU8c5SRma",,[]
2020-05-23 23:54:42,#reopening #disneysprings #mask #temperature #disney #back #socialdistancing #adventhealth #openeconomy… https://t.co/KaBc2BaPmB,"{'type': 'Point', 'coordinates': [-81.518, 28.371]}","[{'text': 'reopening', 'indices': [0, 10]}, {'text': 'disneysprings', 'indices': [11, 25]}, {'text': 'mask', 'indices': [26, 31]}, {'text': 'temperature', 'indices': [32, 44]}, {'text': 'disney', 'indices': [45, 52]}, {'text': 'back', 'indices': [53, 58]}, {'text': 'socialdistancing', 'indices': [59, 76]}, {'text': 'adventhealth', 'indices': [77, 90]}, {'text': 'openeconomy', 'indices': [91, 103]}]"
2020-05-23 23:54:43,@Togewan El mío si jaja,,[]
2020-05-23 23:54:44,@Glenn_boo https://t.co/1DrYh96WMM,,[]
2020-05-23 23:54:44,@btomoran Pelear con perros en la carretera. https://t.co/iC60gflZ1a,,[]
2020-05-23 23:54:44,"""COVID-19: Muertes diarias en Nueva York caen debajo de 100 por primera vez desde marzo"" #Coronavirus https://t.co/J9j9fBCwSg",,"[{'text': 'Coronavirus', 'indices': [89, 101]}]"
2020-05-23 23:54:46,All appears to be fine with the main show. Whew!,,[]
2020-05-23 23:54:46,Las últimas frías. https://t.co/9TauFePB1P,,[]
2020-05-23 23:54:46,@carloscezarcjr #FechadoComBolsonaro,,"[{'text': 'FechadoComBolsonaro', 'indices': [16, 36]}]"
2020-05-23 23:54:47,@92clary Perdí mi empleo. 😕,,[]
2020-05-23 23:54:48,@TiffanyDCross : I'm tired of listening to these veiled threats not to support Biden unless he bows &amp; Curtsy to you… https://t.co/28GaqA7M0H,,[]
2020-05-23 23:54:49,9th Grade Boys - Pool B - Gulf Breeze def. KOTC 37-30 @exposurebball,"{'type': 'Point', 'coordinates': [-87.1798529, 30.6984668]}",[]
2020-05-23 23:54:52,@Fabostalker Mejor de #BackToTheFuture,,"[{'text': 'BackToTheFuture', 'indices': [22, 38]}]"
2020-05-23 23:54:53,@healinhippie 🥰🥰😘😍,,[]
2020-05-23 23:54:54,W que ganas de estar en la playa bailando y cantando (Lets do it again-J boog) con una cerveza bien helada. Pido mucho ☹️.,,[]
2020-05-23 23:54:55,"""La Secretaría de Bienestar se deslindó de este video sobre Baja California Sur""  https://t.co/fCbG8Ai8qD",,[]
2020-05-23 23:54:56,@LoyestC Continúa !!!!!,,[]
2020-05-23 23:54:56,@MaluRo1718 Me gusta leer por minuto desde que iba en la primaria esta padre me gusta,,[]
2020-05-23 23:54:56,@LuisaAlcalde Pero si cantabas en los camiones verdad!? Morena y guapa!!,,[]
2020-05-23 23:54:56,"Manera número 2836483 de gastar el dinero en ti:

@SephoraMX  😍",,[]
2020-05-23 23:54:58,P/ AUTORIDAD. https://t.co/e61TSqsVEZ,,[]
2020-05-23 23:54:59,Felicidades contadores 😍🙏🏽💯🎊 #adelantado #tacossuadero #pastelito en Viajes Natura https://t.co/CUFPdPhQJw,"{'type': 'Point', 'coordinates': [-99.03936857, 19.3265036]}","[{'text': 'adelantado', 'indices': [29, 40]}, {'text': 'tacossuadero', 'indices': [41, 54]}, {'text': 'pastelito', 'indices': [55, 65]}]"
2020-05-23 23:55:01,"@madamepata Teññ!! Si me quedo rico, cuando se pueda les hago una especial!",,[]
2020-05-23 23:55:01,Pésima idea de la @AlcaldiaMHmx @marthadebayle hicieron un concierto a fuera de mi casa y la gente salió como unas… https://t.co/NALfOVVmy6,,[]
2020-05-23 23:55:03,No te creas tan importante 🎶,,[]
2020-05-23 23:55:03,@Cimarron_Ranch Oh No‼️😔 https://t.co/ey3hNslXdd,,[]
2020-05-23 23:55:04,"Acaban de sumarse a las tendencias de México:
 - Jaime Ordiales
 - impresionanti

Fue tendencia Banda MS y Snoop Do… https://t.co/JduC1qJWlg","{'type': 'Point', 'coordinates': [-99.1913432, 19.4156206]}",[]
2020-05-23 23:55:06,#PoeTuit https://t.co/eUSiFtrUn0,,"[{'text': 'PoeTuit', 'indices': [0, 8]}]"
2020-05-23 23:55:06,"Gracias, yo también espero y deseo mi pronta resignación.",,[]
2020-05-23 23:55:06,@nsouthern95 How explicit can I be. 🤣🤣,,[]
2020-05-23 23:55:08,Wine o’clock is here and now 🍷☀️,,[]
2020-05-23 23:55:07,"""Cruz azul podía comprar el título en la mesa pero no somos el américa"". https://t.co/g0qUaU7dOL",,[]
2020-05-23 23:55:08,@Autipch @CiroGomezL @LuisaAlcalde Coriijo CARROÑERO,,[]
2020-05-23 23:55:08,今日母は銀行へ行きなきゃ。ヨーコちゃんと一緒に母をついて行きましたでも私達は自動車を降りなかった。天候はきれいだった。#犬 https://t.co/pokcqZRUsL,,"[{'text': '犬', 'indices': [59, 61]}]"
2020-05-23 23:55:09,@Coyolxauhqui77 Muero por ver todas las risas que habrá con él y Norris juntos,,[]
2020-05-23 23:55:09,"#mojinstagram con #SusanaDistancia 

Con @deybeat https://t.co/yoQTXKlh1l",,"[{'text': 'mojinstagram', 'indices': [0, 13]}, {'text': 'SusanaDistancia', 'indices': [18, 34]}]"
2020-05-23 23:55:09,"@maloo5hka You’re so hot, are we KIDDING",,[]
2020-05-23 23:55:09,@JenAshleyWright there’s major errors apparently with some names,,[]
2020-05-23 23:55:10,@RenSodi 😈,,[]
2020-05-23 23:55:11,Salud. https://t.co/j7jkrwRSsE,,[]
2020-05-23 23:55:13,"Me quiero unir a la pijamada, pero q oso 😔🤘🏻",,[]
2020-05-23 23:55:13,Sigamos alertas👀👀👀,,[]
2020-05-23 23:55:13,https://t.co/j9Ehv27n1z,,[]
2020-05-23 23:55:13,@acererosaldia @EstadioRetro @hiramberman @OlmecasTabasco @AcererosOficial @DioscoZurita @cayo21 @A90Pies… https://t.co/911UNJU5yJ,,[]
2020-05-23 23:55:15,@Tess_mx Muy feliz cumpleaños,,[]
2020-05-23 23:55:18,"@OlgaMicha @CamarenaEder @liatrueba Y sí, tienes la obligación. ¿Porque aquellos ignorantes del tema como podrán sa… https://t.co/EiPzTPqZNX",,[]
2020-05-23 23:55:20,"@Amadoelquelolea @fconsydig El número de casos positivos el día de anteayer se disparó y el de muertes, el día de a… https://t.co/hBMlwsjAHk",,[]
2020-05-23 23:55:20,@ChiquiA86540269 Q rivo,,[]
2020-05-23 23:55:20,"@HoneyChile15 Disgusting, lecherous pedophile 🤢",,[]
2020-05-23 23:55:21,"Language advisory here. But yes, do this.",,[]
2020-05-23 23:55:21,@_pancho007_ @KyadiraBJ Es una joya!!!!,,[]
2020-05-23 23:55:22,@lasillarota @SENER_mx Usan al mismo CM las dependencias gubernamentales y las granjas de bots promorena,,[]
2020-05-23 23:55:24,"@Maldude2 Ni me la creí, ojalá y no salga mal, jaja",,[]
2020-05-23 23:55:25,Ni https://t.co/FLq0XPK5Nx,,[]
2020-05-23 23:55:26,@jpep530 Love your song,,[]
2020-05-23 23:55:26,Si pues! Eso Dicen! Pará el amor no hay pandemia que valga! https://t.co/rNNkwK8uWY,,[]
2020-05-23 23:55:26,@Atlante Oye potro! La ciudad de Mazatlán busca equipo para la @LigaBBVAMX a ver si les dan chance allí.,,[]
2020-05-23 23:55:26,"A divertirse un rato
Esto esta super cool 😎",,[]
2020-05-23 23:55:26,@scottborchetta @Nurse_Kris @DBradbery So dad gum good D @DBradbery the tone the lyric and the voice just outstanding,,[]
2020-05-23 23:55:27,Grosse session stream sur Warzone aujourd’hui avec l’ouverture du Bunker 11 plusieurs fois et même en mode classiqu… https://t.co/HNPlh1aPgO,,[]
2020-05-23 23:55:27,@brenzambranoc Todos los pseudo shores han de estarte tirando mala vibra bonita,,[]
2020-05-23 23:55:27,"We're hiring! Click to apply: Cloud solution architect - https://t.co/kAkjy4INfu #MéxicoDF, CDMX #EricssonJobs","{'type': 'Point', 'coordinates': [-99.133208, 19.4326077]}","[{'text': 'MéxicoDF', 'indices': [81, 90]}, {'text': 'EricssonJobs', 'indices': [97, 110]}]"
2020-05-23 23:55:28,OOOOOIIIILLAAA 😳 🤦🏽‍♀️ 🙄 👇,,[]
2020-05-23 23:55:28,Interesante.,,[]
2020-05-23 23:55:29,@ParCuck Claro qe si se antoja,,[]
2020-05-23 23:55:29,Jajaja lo 👏🏼estoy considerando 👏🏼seriamente 👏🏼,,[]
2020-05-23 23:55:29,"@martinezmau Feliz feliz cumpleaños .tengo tiempo leyendote, aquí te descubrí . Eres un gran ser humano.  Mantén la vista al cielo.",,[]
2020-05-23 23:55:29,Jajajajaja iiinguesu @jcamoreno_76,,[]
2020-05-23 23:55:32,A un compa lo estafó un padrote del mencho con unas venezolanas 😂,,[]
2020-05-23 23:55:34,@yisucrist 😍La naturaleza ooootra vez dándonos una lección !😌🙏😷,,[]
2020-05-23 23:55:37,Diaz Ordaz conoció a este tigre😷,,[]
2020-05-23 23:55:38,"Tengo un contacto en facebook que a todo le dice naco(a),ya me aburrió 😒",,[]
2020-05-23 23:55:38,@chamuquirijillo @RockerPiL No https://t.co/7wAVlqqR9u,,[]
2020-05-23 23:55:39,Puta madre aun no envían mi tv que acabo de pedir hace 20 minutos puto sistema de Walmart,,[]
2020-05-23 23:55:40,Faerron titular. 👏🏼,,[]
2020-05-23 23:55:41,@FRASEESDEAMOR1 @#quebonitalesion que abesesnesitamosdeungrancanbioparabernosmegor.,,"[{'text': 'quebonitalesion', 'indices': [17, 33]}]"
2020-05-23 23:55:41,"Muero de hambre y el de Uber Eats ya se pasó de verga. Cada minuto que pasa es 1% menos de propina, cabrón.",,[]
2020-05-23 23:55:41,@rola_cis @marthadebayle @revistamoi Gracias 🤗😘,,[]
2020-05-23 23:55:42,"@Francis46239967 @AndreaChavezTre Pruebas, las tienes? Su hermana y ella trabajan para el gobierno, dos dependencia… https://t.co/TfvbH5t6hH",,[]
2020-05-23 23:55:44,Sigo trabajando en algunas para ver si funciona. Un pinche volado.,,[]
2020-05-23 23:55:44,"Verga, un día me salió una tranza con axila muerta. qué me voy con ella y verga...que me ven las amigas de mi vieja… https://t.co/o7NgGdBHHB",,[]
2020-05-23 23:55:45,@iHateYouAllxox Pussy 😭,,[]
2020-05-23 23:55:46,@ClouthierManuel @LuisaAlcalde Es para que ella pueda andar agusto.,,[]
2020-05-23 23:55:46,"@DesireeNavarro Esos me gusta y los retuit han de ser de nuevas cuentas creadas... Por que es INCREIBLE, PUES EN MEXICO NO QUEREMOS ESO.",,[]
2020-05-23 23:55:47,@arelygomezg claro @tiktok,"{'type': 'Point', 'coordinates': [-99.2864774, 19.3869156]}",[]
2020-05-23 23:55:47,#DiaInternacionalDelFutbolFemenino  ❤️⚽🥅 https://t.co/Qe4DeUw5O8,,"[{'text': 'DiaInternacionalDelFutbolFemenino', 'indices': [0, 34]}]"
2020-05-23 23:55:47,Lam erpito.,,[]
2020-05-23 23:55:47,@DemJags 🐍🐍🐍🐍🐍🐍🐍,,[]
2020-05-23 23:55:48,Pues veré Jojo's ahhh,,[]
2020-05-23 23:55:48,Can’t wait!!! https://t.co/uJ0Uj0u8ts,,[]
2020-05-23 23:55:48,"If you're looking for work in #Brandon, FL, check out this job: https://t.co/E8o0mlwnWl #Labor","{'type': 'Point', 'coordinates': [-82.2859247, 27.937801]}","[{'text': 'Brandon', 'indices': [30, 38]}, {'text': 'Labor', 'indices': [88, 94]}]"
2020-05-23 23:55:49,Eskew gen viza ou konbyen fwa’w al vizite moun yo ?,,[]
2020-05-23 23:55:50,@arqfogo Chi,,[]
2020-05-23 23:55:50,"@roblesmaloof @ferbelaunzaran @jesusortegam Pues sólo tú ves esa polarización, cómo les fue en su intentona de dar… https://t.co/X5rYiYGw26",,[]
2020-05-23 23:55:51,@VivoEnLeon @SoyJVModel Pues no es la cordura. Los obligaron.,,[]
2020-05-23 23:55:51,Locrio de cerdo for dinner,,[]
2020-05-23 23:55:52,"@Revolucion3_0 Traición, o miedo a que hable??...",,[]
2020-05-23 23:55:52,I'ma show you how to get right,,[]
2020-05-23 23:55:53,#FelizSabado https://t.co/UwwzdecHI6,,"[{'text': 'FelizSabado', 'indices': [0, 12]}]"
2020-05-23 23:55:54,Estaba en mi casa y @Jerrysixxx que estaba de viaje por parte de la empresa no me invitó a chelear ese día con sus… https://t.co/lN1428iqky,,[]
2020-05-23 23:55:54,@realDonaldTrump teachers like this just hate sports mostly football Escambia county schools have teachers who pick… https://t.co/Jl618jwwu2,,[]
2020-05-23 23:55:56,@RicardoMonrealA @CenaceMexico Esa es siempre su forma de argumento que termina solo en especulación debido a que n… https://t.co/cpYk7bf447,,[]
2020-05-23 23:55:57,"Nadie: 
El wey castroso del salón: https://t.co/yaeub04SjD",,[]
2020-05-23 23:55:57,@BaksLive Alaa!! Velga Sabra #ElCacas  Que Se Escribe Con B De Belgas o Con V de Velga???,,"[{'text': 'ElCacas', 'indices': [29, 37]}]"
2020-05-23 23:55:59,"Dos de la mañana , te quito la almohada  , piernas enredadas y se nos va la madrugada en “ Nada “   @raquelsofia  🤍https://t.co/suwY9u6XfU",,[]
2020-05-23 23:55:59,@YOHO_me @honeycutt_rp @JRAMNOTTHAGOAT Exactly,,[]
2020-05-23 23:56:01,@rufian08 Sí no manches,,[]
2020-05-23 23:56:01,Uno que no quiere comprar online y sale el #Hotsale,,"[{'text': 'Hotsale', 'indices': [43, 51]}]"
2020-05-23 23:56:01,"@fernandeznorona @omarfayad Es una pena que alguien como tú se exprese de una manera negativa, sin conocer los resu… https://t.co/mRPhBN0tpk",,[]
2020-05-23 23:56:02,"@arr1910 @TlalpanCivico @TlalpanAl Ay no, Cosme!!! Espero que aparezca muy pronto",,[]
2020-05-23 23:56:02,@hectorgpergo @enlazadot El que no tenga ganas de trabajar no lo hará es más cómodo estarse quejando que empezar di… https://t.co/sx8VvpTEmW,,[]
2020-05-23 23:56:05,until voting polls are no longer held in churches i’ll never believe there is such a thing as separation of church… https://t.co/pQQr0r1HkQ,,[]
2020-05-23 23:56:05,Iniciando 1er intento de chantilly casero... https://t.co/tlA9Ti7y63,,[]
2020-05-23 23:56:07,@pepezuviri @iDana_____ DM que modelos buscas?,,[]
2020-05-23 23:56:07,Boffum,,[]
2020-05-23 23:56:07,No todo en el son malas ideas; pero muchas de sus apuestas más grandes por sacar del desempleo a sus paisanos Tabas… https://t.co/V4JMvkCmLi,,[]
2020-05-23 23:56:10,UMSD #StreamPartyTuyYoDM https://t.co/D3Cyarxtqc,,"[{'text': 'StreamPartyTuyYoDM', 'indices': [5, 24]}]"
2020-05-23 23:56:11,"@lopezobrador_ eres muy grande AMLO. Le quedas grande a los corruptos. Tú estás viviendo el presente, los que te at… https://t.co/RqK8nDmlOs",,[]
2020-05-23 23:56:11,Creo que el concepto de amor está bien distorsionado actualmente.,,[]
2020-05-23 23:56:12,No se nota su necesidad económica $,,[]
2020-05-23 23:56:12,@AlbaVeMo @Ihernandezo1 @EstadioRetro @hiramberman @OlmecasTabasco @AcererosOficial @DioscoZurita @cayo21 @A90Pies… https://t.co/dvBsbuNjAN,,[]
2020-05-23 23:56:12,@MglMauricio @lauritamo22 @gilbertolozanog @PedroFerriz @pedroferriz3 https://t.co/ULZcEQVgcz,,[]
2020-05-23 23:56:13,"No entiendo la generación de mi mamá o no entiendo a mi mamá, no sabía que un CACTUS se parecía mucho a la MALA HIE… https://t.co/Ikpr0CLvvA",,[]
2020-05-23 23:56:13,@laurenboebert Watching grass grow,,[]
2020-05-23 23:56:13,@RuPaulsDragRace #TeamCrystal she had the best runways,,"[{'text': 'TeamCrystal', 'indices': [17, 29]}]"
2020-05-23 23:56:15,@JustCallMeKourt https://t.co/O8Y1fHEeFe,,[]
2020-05-23 23:56:15,"@Marce_Guerrero Si, andan como locos.",,[]
2020-05-23 23:56:15,Imbeciles,,[]
2020-05-23 23:56:16,Life’s a  beach 🏖. Much needed get away with these cool cats and kittens 🤣.  #memorialdayweekend #stgeorgeisland… https://t.co/pKadRY0wkd,"{'type': 'Point', 'coordinates': [-84.88146141, 29.65454458]}","[{'text': 'memorialdayweekend', 'indices': [77, 96]}, {'text': 'stgeorgeisland', 'indices': [97, 112]}]"
